datetime,plant_1_heat_demand,DE_DA_price,natural_gas_price,co2_price,DE_ID3_price,DE_ID3_volume,aFRR_energy_down_quantity,aFRR_energy_down_price,aFRR_capacity_down_price,high_load_window,co2_intensity_kgco2_MWh,aFRR_capacity_down_quantity
12.04.2025 01:45,8.11,104.41,74.7,,104.64,392.65,0.0,,3.35,0,527.7776330638812,0.0
12.04.2025 02:00,8.11,100.93,74.7,,102.22,348.97,0.0,,3.35,0,521.8924825740039,0.0
12.04.2025 02:15,8.11,100.93,74.7,,107.85,337.65,0.008,87.79,3.35,0,529.1218947789347,0.008
12.04.2025 02:30,8.11,100.93,74.7,,109.98,351.63,0.032,105.49,3.35,0,530.3093293235453,0.032
12.04.2025 02:45,8.11,100.93,74.7,,112.51,454.15,0.56,85.23,3.35,0,532.1514229649822,0.56
12.04.2025 03:00,8.11,98.15,74.7,,99.76,333.18,0.692,85.08,3.35,0,530.9532447506562,0.692
12.04.2025 03:15,8.11,98.15,74.7,,105.12,342.63,0.0,,3.35,0,532.8286925278366,0.0
12.04.2025 03:30,8.11,98.15,74.7,,109.4,374.6,0.128,105.27,3.35,0,536.1993287567752,0.128
12.04.2025 03:45,8.11,98.15,74.7,,113.45,522.22,0.0,,3.35,0,537.3774891228115,0.0
12.04.2025 04:00,8.11,98.99,74.7,,101.9,588.77,0.0,,2.8,0,536.0467209,0.0
12.04.2025 04:15,8.11,98.99,74.7,,111.18,334.57,0.0,,2.8,0,529.5242208224474,0.0
12.04.2025 04:30,8.11,98.99,74.7,,112.84,417.67,0.0,,2.8,0,531.7998903102941,0.0
12.04.2025 04:45,8.11,98.99,74.7,,111.14,507.35,0.0,,2.8,0,533.1339260756083,0.0
12.04.2025 05:00,8.11,99.08,74.7,,128.38,616.77,1.02,69.27,2.8,0,541.4364748496446,1.02
12.04.2025 05:15,8.11,99.08,74.7,,114.01,601.2,0.1,107.35,2.8,0,531.8664943,0.1
12.04.2025 05:30,8.11,99.08,74.7,,100.53,426.05,0.792,84.38,2.8,0,525.3176679914195,0.792
12.04.2025 05:45,8.11,99.08,74.7,,87.22,838.9,1.568,70.98,2.8,0,521.4965132312917,1.568
12.04.2025 06:00,8.11,104.42,74.7,,112.15,858.87,0.028,,2.8,0,494.4649424502417,0.028
12.04.2025 06:15,8.11,104.42,74.7,,101.23,567.92,1.684,70.38,2.8,0,486.9724539109744,1.684
12.04.2025 06:30,8.11,104.42,74.7,,78.3,809.75,48.712,39.84,2.8,0,483.6701157307667,48.712
12.04.2025 06:45,8.11,104.42,74.7,,61.63,1160.5,17.7,67.05,2.8,0,475.0542529786734,17.7
12.04.2025 07:00,8.25,99.74,74.7,,100.9,1005.5,0.168,77.04,2.8,0,463.52458033746746,0.168
12.04.2025 07:15,8.25,99.74,74.7,,75.03,770.87,0.072,86.02,2.8,0,455.7266895677469,0.072
12.04.2025 07:30,8.25,99.74,74.7,,57.9,789.5,34.828,54.91,2.8,0,443.2496197089947,34.828
12.04.2025 07:45,8.25,99.74,74.7,,37.66,1072.02,7.284,52.63,2.8,0,437.6373744915159,7.284
12.04.2025 08:00,8.34,95.49,74.7,,74.38,1488.98,0.0,,29.7,0,397.1511421681748,0.0
12.04.2025 08:15,8.34,95.49,74.7,,54.71,1024.6,0.0,,29.7,0,373.1487602672943,0.0
12.04.2025 08:30,8.34,95.49,74.7,,22.46,1019.6,0.012,52.27,29.7,0,338.3197756850612,0.012
12.04.2025 08:45,8.34,95.49,74.7,,-10.2,1208.77,22.244,19.7,29.7,0,317.07554570791393,22.244
12.04.2025 09:00,8.49,67.26,74.7,,34.99,1138.12,5.396,38.38,29.7,0,280.9631958779757,5.396
12.04.2025 09:15,8.49,67.26,74.7,,26.78,951.55,9.036,29.45,29.7,0,259.61812568355816,9.036
12.04.2025 09:30,8.49,67.26,74.7,,8.42,851.95,165.576,-13.38,29.7,0,231.2765602736773,165.576
12.04.2025 09:45,8.49,67.26,74.7,,-17.84,1204.22,584.508,-13.45,29.7,0,198.6813048275561,584.508
12.04.2025 10:00,8.49,20.19,74.7,,5.7,1178.28,175.448,-0.26,29.7,0,175.1143679949523,175.448
12.04.2025 10:15,8.49,20.19,74.7,,-10.31,949.17,59.728,10.61,29.7,0,163.284574,59.728
12.04.2025 10:30,8.49,20.19,74.7,,-36.03,852.32,203.528,-10.04,29.7,0,153.5986636601653,203.528
12.04.2025 10:45,8.49,20.19,74.7,,-60.47,1114.62,461.24,-34.77,29.7,0,147.72036343673008,461.24
12.04.2025 11:00,8.49,0.0,74.7,,-43.77,747.45,99.488,-10.35,29.7,0,141.79203231109366,99.488
12.04.2025 11:15,8.49,0.0,74.7,,-53.81,684.67,168.432,-2.07,29.7,0,138.40071200036053,168.432
12.04.2025 11:30,8.49,0.0,74.7,,-68.68,750.55,162.168,-1.16,29.7,0,135.04406814869063,162.168
12.04.2025 11:45,8.49,0.0,74.7,,-74.7,973.7,186.6,-0.02,29.7,0,133.44816879161343,186.6
12.04.2025 12:00,8.49,-9.23,74.7,,-86.19,614.37,140.956,-0.6,87.25,0,134.74805402485904,140.956
12.04.2025 12:15,8.49,-9.23,74.7,,-81.14,691.17,390.936,-72.29,87.25,0,132.59790303508078,390.936
12.04.2025 12:30,8.49,-9.23,74.7,,-64.07,839.82,144.124,-15.25,87.25,0,132.92350814947775,144.124
12.04.2025 12:45,8.49,-9.23,74.7,,-44.52,866.45,259.736,-17.94,87.25,0,132.31416070949788,259.736
12.04.2025 13:00,8.49,-40.04,74.7,,-67.46,807.6,296.26,-25.99,87.25,0,131.23789323632658,296.26
12.04.2025 13:15,8.49,-40.04,74.7,,-37.78,753.0,410.352,-38.64,87.25,0,131.5105202204712,410.352
12.04.2025 13:30,8.49,-40.04,74.7,,-11.28,750.7,299.568,-23.58,87.25,0,132.00404661982137,299.568
12.04.2025 13:45,8.49,-40.04,74.7,,7.71,1028.62,32.84,7.36,87.25,0,131.7827817340325,32.84
12.04.2025 14:00,8.49,-42.01,74.7,,-50.79,856.4,71.86,-3.26,87.25,0,131.99776614055006,71.86
12.04.2025 14:15,8.49,-42.01,74.7,,-22.76,887.95,218.796,-10.16,87.25,0,133.05026056481464,218.796
12.04.2025 14:30,8.49,-42.01,74.7,,2.56,700.45,139.236,-4.83,87.25,0,133.8380683528791,139.236
12.04.2025 14:45,8.49,-42.01,74.7,,35.27,1336.28,23.924,12.95,87.25,0,135.07040460171095,23.924
12.04.2025 15:00,8.34,-18.68,74.7,,10.24,1301.3,215.444,-12.76,87.25,0,136.39994660089252,215.444
12.04.2025 15:15,8.34,-18.68,74.7,,22.44,993.3,510.692,-23.22,87.25,0,137.08924886088295,510.692
12.04.2025 15:30,8.34,-18.68,74.7,,71.82,1004.37,141.952,9.48,87.25,0,137.9797177262914,141.952
12.04.2025 15:45,8.34,-18.68,74.7,,84.18,1560.0,205.888,-4.1,87.25,0,139.68436776245784,205.888
12.04.2025 16:00,8.25,-0.08,74.7,,56.97,1278.28,370.888,-4.48,29.45,0,144.0205853150027,370.888
12.04.2025 16:15,8.25,-0.08,74.7,,78.93,972.3,96.432,4.48,29.45,0,146.00391338746783,96.432
12.04.2025 16:30,8.25,-0.08,74.7,,97.13,898.2,74.408,12.69,29.45,0,149.0944180163736,74.408
12.04.2025 16:45,8.25,-0.08,74.7,,139.0,1459.83,381.128,-0.8,29.45,0,153.32904218908553,381.128
12.04.2025 17:00,8.15,59.47,74.7,,90.02,765.42,448.968,-19.47,29.45,0,163.87277390288375,448.968
12.04.2025 17:15,8.15,59.47,74.7,,101.86,624.6,84.12,30.33,29.45,0,176.8069595,84.12
12.04.2025 17:30,8.15,59.47,74.7,,113.66,707.77,16.292,54.84,29.45,0,198.08216431427252,16.292
12.04.2025 17:45,8.15,59.47,74.7,,111.81,904.67,0.0,,29.45,0,227.2847826875416,0.0
12.04.2025 18:00,8.15,111.31,74.7,,181.69,770.02,11.624,53.14,29.45,0,255.2777920241488,11.624
12.04.2025 18:15,8.15,111.31,74.7,,119.73,783.72,0.0,,29.45,0,275.4064990682604,0.0
12.04.2025 18:30,8.15,111.31,74.7,,87.35,912.95,0.0,,29.45,0,280.41591441316893,0.0
12.04.2025 18:45,8.15,111.31,74.7,,74.12,1199.95,0.0,,29.45,0,297.94011624699726,0.0
12.04.2025 19:00,8.15,150.06,74.7,,124.09,837.85,8.476,59.1,29.45,0,303.51812199512494,8.476
12.04.2025 19:15,8.15,150.06,74.7,,90.64,710.67,57.812,49.5,29.45,0,308.2420866,57.812
12.04.2025 19:30,8.15,150.06,74.7,,72.76,679.8,71.148,37.03,29.45,0,305.2854532392469,71.148
12.04.2025 19:45,8.15,150.06,74.7,,60.17,910.12,27.236,46.08,29.45,0,301.8899424,27.236
12.04.2025 20:00,8.15,120.89,74.7,,108.67,841.07,133.56,40.48,1.81,0,288.3406599728188,133.56
12.04.2025 20:15,8.15,120.89,74.7,,76.38,636.12,119.556,37.07,1.81,0,281.11668182338866,119.556
12.04.2025 20:30,8.15,120.89,74.7,,64.74,560.95,357.16,34.12,1.81,0,277.7692127093442,357.16
12.04.2025 20:45,8.15,120.89,74.7,,53.4,785.15,188.412,36.18,1.81,0,273.91192550479235,188.412
12.04.2025 21:00,8.15,91.0,74.7,,68.69,640.37,194.428,37.57,1.81,0,262.9961569888621,194.428
12.04.2025 21:15,8.15,91.0,74.7,,60.59,534.35,138.584,37.12,1.81,0,257.40967873276844,138.584
12.04.2025 21:30,8.15,91.0,74.7,,52.67,564.55,76.492,36.48,1.81,0,256.2317297424912,76.492
12.04.2025 21:45,8.15,91.0,74.7,,47.99,703.55,269.556,35.58,1.81,0,254.8896242397915,269.556
12.04.2025 22:00,8.15,86.27,74.7,,62.49,645.7,538.768,27.04,1.81,0,246.07479715369865,538.768
12.04.2025 22:15,8.15,86.27,74.7,,54.51,410.07,463.788,9.67,1.81,0,241.26246128825767,463.788
12.04.2025 22:30,8.15,86.27,74.7,,43.43,458.75,668.964,14.14,1.81,0,237.70950067287697,668.964
12.04.2025 22:45,8.15,86.27,74.7,,33.38,552.92,479.796,35.76,1.81,0,225.54920708496311,479.796
12.04.2025 23:00,8.11,64.27,74.7,,32.22,557.05,206.296,37.35,1.81,0,218.2150660202873,206.296
12.04.2025 23:15,8.11,64.27,74.7,,24.37,481.1,84.04,34.36,1.81,0,214.2084878505333,84.04
12.04.2025 23:30,8.11,64.27,74.7,,13.09,427.9,41.324,34.74,1.81,0,209.41161137598328,41.324
12.04.2025 23:45,8.11,64.27,74.7,,5.58,469.87,156.668,15.72,1.81,0,204.8455774405968,156.668
13.04.2025 00:00,8.11,63.99,74.7,,18.2,644.02,336.868,-12.9,6.66,0,196.11450614013532,336.868
13.04.2025 00:15,8.11,63.99,74.7,,18.27,470.77,299.04,-7.89,6.66,0,193.22951604292848,299.04
13.04.2025 00:30,8.11,63.99,74.7,,15.05,428.3,269.44,-3.86,6.66,0,195.8269535684464,269.44
13.04.2025 00:45,8.11,63.99,74.7,,13.3,543.9,341.204,-3.42,6.66,0,195.13613191427265,341.204
13.04.2025 01:00,8.09,56.0,74.7,,22.36,365.62,20.496,10.24,6.66,0,192.397486286164,20.496
13.04.2025 01:15,8.09,56.0,74.7,,24.25,439.4,5.76,14.46,6.66,0,192.04192484604272,5.76
13.04.2025 01:30,8.09,56.0,74.7,,25.04,405.62,105.104,1.39,6.66,0,191.81110445148465,105.104
13.04.2025 01:45,8.09,56.0,74.7,,33.97,492.62,0.064,,6.66,0,191.9513898971531,0.064
13.04.2025 02:00,8.09,42.36,74.7,,30.08,356.25,0.0,50.0,6.66,0,192.00685049423984,0.0
13.04.2025 02:15,8.09,42.36,74.7,,30.77,366.62,33.264,6.49,6.66,0,191.6479742452481,33.264
13.04.2025 02:30,8.09,42.36,74.7,,35.0,322.4,432.304,0.66,6.66,0,192.13290738223876,432.304
13.04.2025 02:45,8.09,42.36,74.7,,33.14,402.75,139.096,3.21,6.66,0,191.88084184013272,139.096
13.04.2025 03:00,8.09,29.5,74.7,,28.59,419.65,135.348,4.89,6.66,0,193.57805687986092,135.348
13.04.2025 03:15,8.09,29.5,74.7,,27.65,472.37,228.54,2.65,6.66,0,193.0092775503592,228.54
13.04.2025 03:30,8.09,29.5,74.7,,29.18,460.37,288.28,1.73,6.66,0,190.84390521163337,288.28
13.04.2025 03:45,8.09,29.5,74.7,,31.31,435.87,149.552,6.84,6.66,0,190.89855023963477,149.552
13.04.2025 04:00,8.09,32.06,74.7,,23.05,375.75,168.452,4.37,9.5,0,191.0963234380823,168.452
13.04.2025 04:15,8.09,32.06,74.7,,25.6,371.23,233.292,1.68,9.5,0,190.29016773418164,233.292
13.04.2025 04:30,8.09,32.06,74.7,,28.86,425.12,210.572,3.58,9.5,0,189.4336575949307,210.572
13.04.2025 04:45,8.09,32.06,74.7,,29.37,645.25,59.028,4.53,9.5,0,189.21730599291152,59.028
13.04.2025 05:00,8.09,34.48,74.7,,39.57,445.3,153.368,3.75,9.5,0,187.769604228122,153.368
13.04.2025 05:15,8.09,34.48,74.7,,29.88,519.42,573.044,-1.26,9.5,0,187.6926749746242,573.044
13.04.2025 05:30,8.09,34.48,74.7,,25.52,626.82,776.328,-72.65,9.5,0,187.44545553463468,776.328
13.04.2025 05:45,8.09,34.48,74.7,,18.0,813.7,641.692,-11.88,9.5,0,190.06466921289245,641.692
13.04.2025 06:00,8.09,29.41,74.7,,38.44,810.37,780.52,-27.36,9.5,0,184.00889437924644,780.52
13.04.2025 06:15,8.09,29.41,74.7,,20.78,611.32,564.684,-40.18,9.5,0,182.81430023245767,564.684
13.04.2025 06:30,8.09,29.41,74.7,,8.84,774.7,480.176,-19.13,9.5,0,182.11016695270104,480.176
13.04.2025 06:45,8.09,29.41,74.7,,5.07,1021.05,243.052,-16.16,9.5,0,179.29661384949418,243.052
13.04.2025 07:00,8.23,27.75,74.7,,23.61,999.77,44.4,5.5,9.5,0,176.49191731299217,44.4
13.04.2025 07:15,8.23,27.75,74.7,,12.04,898.72,18.64,32.67,9.5,0,172.6591199355078,18.64
13.04.2025 07:30,8.23,27.75,74.7,,10.14,872.15,5.228,30.28,9.5,0,169.5052437521961,5.228
13.04.2025 07:45,8.23,27.75,74.7,,22.73,1658.25,0.0,57.0,9.5,0,165.31313210745444,0.0
13.04.2025 08:00,8.32,12.87,74.7,,42.78,1487.58,0.0,,35.6,0,157.27284195079883,0.0
13.04.2025 08:15,8.32,12.87,74.7,,29.37,1287.53,0.096,25.94,35.6,0,156.17324665737894,0.096
13.04.2025 08:30,8.32,12.87,74.7,,22.03,1214.23,41.48,-4.29,35.6,0,155.87142106756923,41.48
13.04.2025 08:45,8.32,12.87,74.7,,0.53,1357.05,6.448,37.76,35.6,0,154.96614251101275,6.448
13.04.2025 09:00,8.46,8.43,74.7,,50.6,1261.78,4.228,34.25,35.6,0,150.19054275552807,4.228
13.04.2025 09:15,8.46,8.43,74.7,,43.98,1288.52,1.644,9.15,35.6,0,146.6577194,1.644
13.04.2025 09:30,8.46,8.43,74.7,,41.14,1440.5,2.512,7.73,35.6,0,144.4150258330006,2.512
13.04.2025 09:45,8.46,8.43,74.7,,32.8,1789.88,1.012,16.43,35.6,0,142.3992968599499,1.012
13.04.2025 10:00,8.46,0.0,74.7,,51.37,1463.8,0.0,81.0,35.6,0,137.91587629173216,0.0
13.04.2025 10:15,8.46,0.0,74.7,,38.59,1077.25,0.0,,35.6,0,135.75434822242477,0.0
13.04.2025 10:30,8.46,0.0,74.7,,41.65,1194.33,0.0,,35.6,0,133.30828741798513,0.0
13.04.2025 10:45,8.46,0.0,74.7,,26.95,1465.27,0.0,,35.6,0,130.55277508493225,0.0
13.04.2025 11:00,8.46,-0.02,74.7,,50.45,1476.85,9.356,6.63,35.6,0,131.95464633943658,9.356
13.04.2025 11:15,8.46,-0.02,74.7,,25.11,1251.95,9.28,9.98,35.6,0,132.09791615052163,9.28
13.04.2025 11:30,8.46,-0.02,74.7,,8.17,1331.7,0.316,27.95,35.6,0,130.07167102469245,0.316
13.04.2025 11:45,8.46,-0.02,74.7,,2.15,1373.4,0.456,13.63,35.6,0,129.90131153256874,0.456
13.04.2025 12:00,8.46,-3.02,74.7,,11.48,1116.25,0.248,46.57,86.9,0,131.14111314266106,0.248
13.04.2025 12:15,8.46,-3.02,74.7,,9.71,998.65,0.02,38.95,86.9,0,130.26967025579654,0.02
13.04.2025 12:30,8.46,-3.02,74.7,,7.58,948.95,8.376,14.6,86.9,0,130.44910367760426,8.376
13.04.2025 12:45,8.46,-3.02,74.7,,12.84,1064.07,6.192,17.04,86.9,0,129.96965214042743,6.192
13.04.2025 13:00,8.46,-18.84,74.7,,0.91,1043.32,40.8,5.88,86.9,0,130.77028000019328,40.8
13.04.2025 13:15,8.46,-18.84,74.7,,3.81,862.6,105.5,-8.36,86.9,0,127.98327068960285,105.5
13.04.2025 13:30,8.46,-18.84,74.7,,12.27,1052.95,170.832,-11.82,86.9,0,128.07976841170256,170.832
13.04.2025 13:45,8.46,-18.84,74.7,,16.98,984.1,234.072,-11.78,86.9,0,128.98923691934834,234.072
13.04.2025 14:00,8.46,-25.38,74.7,,4.02,1109.3,47.28,5.91,86.9,0,129.5176524634975,47.28
13.04.2025 14:15,8.46,-25.38,74.7,,28.17,981.22,26.056,7.64,86.9,0,128.84859383078845,26.056
13.04.2025 14:30,8.46,-25.38,74.7,,54.76,907.17,0.0,87.71,86.9,0,130.2166912355826,0.0
13.04.2025 14:45,8.46,-25.38,74.7,,80.3,1385.78,0.132,78.29,86.9,0,130.3189860143921,0.132
13.04.2025 15:00,8.32,-9.93,74.7,,11.12,1439.95,87.748,-4.56,86.9,0,130.71792580926856,87.748
13.04.2025 15:15,8.32,-9.93,74.7,,52.16,1234.9,16.592,13.02,86.9,0,131.78610080699588,16.592
13.04.2025 15:30,8.32,-9.93,74.7,,70.74,1258.18,0.0,100.43,86.9,0,132.49062991342768,0.0
13.04.2025 15:45,8.32,-9.93,74.7,,89.96,1633.85,0.68,23.06,86.9,0,132.92160529801325,0.68
13.04.2025 16:00,8.23,-0.01,74.7,,56.36,1819.63,124.068,-1.64,26.43,0,134.66835210584438,124.068
13.04.2025 16:15,8.23,-0.01,74.7,,71.11,1245.0,211.832,-3.02,26.43,0,136.8679993497325,211.832
13.04.2025 16:30,8.23,-0.01,74.7,,100.23,1203.3,356.804,-192.82,26.43,0,143.4297875615475,356.804
13.04.2025 16:45,8.23,-0.01,74.7,,118.53,1582.25,130.572,0.04,26.43,0,149.82929206374936,130.572
13.04.2025 17:00,8.14,17.56,74.7,,83.82,1612.98,0.172,57.83,26.43,0,168.22380320866995,0.172
13.04.2025 17:15,8.14,17.56,74.7,,98.09,996.4,68.036,9.31,26.43,0,180.9620826874087,68.036
13.04.2025 17:30,8.14,17.56,74.7,,107.33,1334.73,59.296,23.56,26.43,0,203.3701102,59.296
13.04.2025 17:45,8.14,17.56,74.7,,115.95,1386.78,114.168,19.15,26.43,0,226.6533025807102,114.168
13.04.2025 18:00,8.14,98.63,74.7,,105.07,815.45,0.932,55.54,26.43,0,262.6897126965487,0.932
13.04.2025 18:15,8.14,98.63,74.7,,105.87,839.92,1.66,52.71,26.43,0,286.8902184012342,1.66
13.04.2025 18:30,8.14,98.63,74.7,,110.72,868.95,3.452,47.96,26.43,0,304.4312841912135,3.452
13.04.2025 18:45,8.14,98.63,74.7,,108.57,961.25,22.84,39.73,26.43,0,320.51318871210304,22.84
13.04.2025 19:00,8.14,120.65,74.7,,110.93,705.67,1.792,52.88,26.43,0,353.9671331682379,1.792
13.04.2025 19:15,8.14,120.65,74.7,,109.19,669.8,0.0,,26.43,0,367.6701869617684,0.0
13.04.2025 19:30,8.14,120.65,74.7,,104.66,592.82,0.0,,26.43,0,379.9042151095578,0.0
13.04.2025 19:45,8.14,120.65,74.7,,96.73,594.92,1.036,81.66,26.43,0,393.23897945863496,1.036
13.04.2025 20:00,8.14,118.01,74.7,,113.81,657.2,10.012,61.55,1.54,0,395.5978726881225,10.012
13.04.2025 20:15,8.14,118.01,74.7,,111.19,565.9,8.772,59.54,1.54,0,418.0461633871563,8.772
13.04.2025 20:30,8.14,118.01,74.7,,109.58,566.9,2.668,69.34,1.54,0,420.8067279,2.668
13.04.2025 20:45,8.14,118.01,74.7,,103.25,609.17,1.028,74.64,1.54,0,427.1799900941059,1.028
13.04.2025 21:00,8.14,108.06,74.7,,108.98,546.17,0.0,,1.54,0,421.82170305018366,0.0
13.04.2025 21:15,8.14,108.06,74.7,,108.49,411.08,0.0,,1.54,0,442.0060959134994,0.0
13.04.2025 21:30,8.14,108.06,74.7,,100.98,367.02,0.036,,1.54,0,448.98219810607054,0.036
13.04.2025 21:45,8.14,108.06,74.7,,91.67,462.07,1.328,65.04,1.54,0,460.1115450831943,1.328
13.04.2025 22:00,8.14,103.35,74.7,,100.02,475.85,0.32,91.35,1.54,0,456.7916434364578,0.32
13.04.2025 22:15,8.14,103.35,74.7,,97.77,515.07,8.168,47.1,1.54,0,459.7955452881639,8.168
13.04.2025 22:30,8.14,103.35,74.7,,89.25,639.42,11.916,77.16,1.54,0,470.1631537039288,11.916
13.04.2025 22:45,8.14,103.35,74.7,,85.04,831.87,32.944,44.57,1.54,0,478.2757227,32.944
13.04.2025 23:00,8.09,94.98,74.7,,98.41,450.85,2.116,83.94,1.54,0,493.8238002956523,2.116
13.04.2025 23:15,8.09,94.98,74.7,,90.79,433.75,182.676,55.62,1.54,0,507.9451580984148,182.676
13.04.2025 23:30,8.09,94.98,74.7,,93.08,469.12,161.908,38.81,1.54,0,515.7196595318264,161.908
13.04.2025 23:45,8.09,94.98,74.7,,88.09,555.3,62.864,42.22,1.54,0,525.5069908500548,62.864
14.04.2025 00:00,8.09,87.56,74.7,,93.7,311.33,1.968,,4.0,0,512.6438541,1.968
14.04.2025 00:15,8.09,87.56,74.7,,91.55,352.3,0.0,,4.0,0,539.6151570112054,0.0
14.04.2025 00:30,8.09,87.56,74.7,,97.22,488.92,0.0,,4.0,0,542.8480273752014,0.0
14.04.2025 00:45,8.09,87.56,74.7,,101.11,612.05,0.0,,4.0,0,553.3462835168308,0.0
14.04.2025 01:00,8.41,82.69,74.7,,105.1,418.3,0.0,,4.0,0,555.3158776250458,0.0
14.04.2025 01:15,8.41,82.69,74.7,,103.53,411.97,0.0,,4.0,0,565.7890551759951,0.0
14.04.2025 01:30,8.41,82.69,74.7,,102.02,446.8,0.056,,4.0,0,568.0319798584005,0.056
14.04.2025 01:45,8.41,82.69,74.7,,102.74,566.47,1.968,72.76,4.0,0,573.4690529277397,1.968
14.04.2025 02:00,8.41,82.11,74.7,,102.38,517.07,0.204,78.7,4.0,0,570.2710128561207,0.204
14.04.2025 02:15,8.41,82.11,74.7,,106.89,484.57,0.0,,4.0,0,573.1134970055402,0.0
14.04.2025 02:30,8.41,82.11,74.7,,109.21,508.8,0.012,,4.0,0,569.4010656055573,0.012
14.04.2025 02:45,8.41,82.11,74.7,,108.38,657.82,0.024,109.69,4.0,0,566.2177923,0.024
14.04.2025 03:00,8.41,82.29,74.7,,83.29,654.3,0.376,99.46,4.0,0,555.5877641882857,0.376
14.04.2025 03:15,8.41,82.29,74.7,,87.01,669.35,0.988,103.53,4.0,0,556.4268867147612,0.988
14.04.2025 03:30,8.41,82.29,74.7,,98.44,644.17,1.824,100.36,4.0,0,557.3673453924938,1.824
14.04.2025 03:45,8.41,82.29,74.7,,109.7,905.72,0.26,100.64,4.0,0,554.8940543618033,0.26
14.04.2025 04:00,8.41,84.52,74.7,,93.42,749.35,0.012,96.04,4.4,0,555.4541339,0.012
14.04.2025 04:15,8.41,84.52,74.7,,104.28,392.15,0.0,,4.4,0,547.8783889277663,0.0
14.04.2025 04:30,8.41,84.52,74.7,,114.11,512.92,0.0,,4.4,0,545.6252110042897,0.0
14.04.2025 04:45,8.41,84.52,74.7,,132.39,721.2,0.268,99.88,4.4,0,549.8965940885286,0.268
14.04.2025 05:00,8.41,97.1,74.7,,134.62,662.87,5.24,64.18,4.4,0,553.8346868989101,5.24
14.04.2025 05:15,8.41,97.1,74.7,,130.18,650.07,4.76,71.23,4.4,0,557.7005547690335,4.76
14.04.2025 05:30,8.41,97.1,74.7,,119.21,554.17,23.136,59.47,4.4,0,555.5129182014717,23.136
14.04.2025 05:45,8.41,97.1,74.7,,104.68,841.95,2.56,101.21,4.4,0,539.7158573286675,2.56
14.04.2025 06:00,8.41,124.34,74.7,,169.0,840.07,77.652,58.09,4.4,0,534.6793756464308,77.652
14.04.2025 06:15,8.41,124.34,74.7,,125.48,753.0,0.0,,4.4,0,513.3158897734234,0.0
14.04.2025 06:30,8.41,124.34,74.7,,102.84,676.85,24.164,49.49,4.4,0,506.9376696347793,24.164
14.04.2025 06:45,8.41,124.34,74.7,,87.22,1091.32,75.36,47.84,4.4,0,500.26731888752687,75.36
14.04.2025 07:00,8.64,152.03,74.7,,130.45,1248.78,0.832,100.43,4.4,0,489.4765422208697,0.832
14.04.2025 07:15,8.64,152.03,74.7,,106.14,851.22,0.0,100.43,4.4,0,484.9926991340988,0.0
14.04.2025 07:30,8.64,152.03,74.7,,88.08,897.52,15.964,58.58,4.4,0,477.1103191618111,15.964
14.04.2025 07:45,8.64,152.03,74.7,,66.26,1389.55,9.7,81.32,4.4,0,469.1163338642099,9.7
14.04.2025 08:00,8.79,143.7,74.7,,101.31,1185.88,64.76,72.78,21.39,0,450.20144668683616,64.76
14.04.2025 08:15,8.79,143.7,74.7,,85.11,775.65,410.216,28.92,21.39,0,446.3403432032301,410.216
14.04.2025 08:30,8.79,143.7,74.7,,67.53,917.37,301.972,47.89,21.39,0,439.7524910087848,301.972
14.04.2025 08:45,8.79,143.7,74.7,,56.84,1506.85,207.716,48.5,21.39,0,436.9506460235481,207.716
14.04.2025 09:00,9.0,104.7,74.7,,79.91,1225.8,548.944,10.37,21.39,0,416.2375760606506,548.944
14.04.2025 09:15,9.0,104.7,74.7,,67.31,1054.07,506.044,-22.5,21.39,0,415.935123964609,506.044
14.04.2025 09:30,9.0,104.7,74.7,,50.63,1146.82,719.992,-94.5,21.39,0,404.6932059607373,719.992
14.04.2025 09:45,9.0,104.7,74.7,,41.33,1334.08,289.288,5.68,21.39,0,381.4646277233577,289.288
14.04.2025 10:00,9.0,91.02,74.7,,56.97,1012.47,153.396,18.88,21.39,0,353.4806060197575,153.396
14.04.2025 10:15,9.0,91.02,74.7,,39.48,792.87,189.952,6.67,21.39,0,333.2477408391478,189.952
14.04.2025 10:30,9.0,91.02,74.7,,28.02,1068.42,203.116,3.71,21.39,0,311.39625879038607,203.116
14.04.2025 10:45,9.0,91.02,74.7,,17.19,1051.35,55.884,28.77,21.39,0,287.0932532358822,55.884
14.04.2025 11:00,9.0,77.07,74.7,,43.75,870.55,26.256,25.26,21.39,0,266.2140181,26.256
14.04.2025 11:15,9.0,77.07,74.7,,25.33,836.12,84.628,12.58,21.39,0,249.77459990183308,84.628
14.04.2025 11:30,9.0,77.07,74.7,,13.83,876.42,238.788,-11.02,21.39,0,233.91604725066816,238.788
14.04.2025 11:45,9.0,77.07,74.7,,5.72,1059.5,183.32,4.19,21.39,0,223.9716065515322,183.32
14.04.2025 12:00,9.0,62.35,74.7,,6.63,1143.22,13.564,61.81,63.0,0,218.25398103825276,13.564
14.04.2025 12:15,9.0,62.35,74.7,,36.73,920.9,52.768,2.14,63.0,0,215.73721023617944,52.768
14.04.2025 12:30,9.0,62.35,74.7,,54.82,917.3,200.872,-3.73,63.0,0,214.54712564936915,200.872
14.04.2025 12:45,9.0,62.35,74.7,,66.28,1205.45,221.472,-9.46,63.0,0,215.6409495548961,221.472
14.04.2025 13:00,9.0,61.64,74.7,,39.74,1098.25,34.564,43.58,63.0,0,215.90263161878107,34.564
